SplittableRandom.nextInt()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 b467d8d7fab88f5d | 0000000101010100100000001000001110000010101000001000000100100000 15 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.57183909...0.57183909 | 1*PASSED
 e4cfebf4eabf7184 | 1100111000010100000101010010000000100000101100000000000010000000 16 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.44097238...0.44097238 | 1*PASSED
 3668fb7f006e55bf | 1001010010110000001000000000001000100000010000001010010010011001 17 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.90521132...0.90521132 | 1*PASSED
 168cd51384143c58 | 0000001100110000000000110100000010110001011000000000010000101110 18 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.15549168...0.15549168 | 1*PASSED
 fdd44bf33f76dbf2 | 0000011000110011100101101000000000010011000000000010001100101000 19 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00980582...0.00980582 | 1*PASSED
 40b309992480b1a3 | 0000101100000000100001100100110011011010010000000101000110100000 20 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.86004900...0.86004900 | 1*PASSED
  21613bb5c997c8a | 1011010000000101000000100101010000000111011000000001011010000011 21 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.95546558...0.95546558 | 1*PASSED
 34dd7c8327fcb221 | 0100010000100000011110100101101001101010011000000000010000110010 22 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.91407774...0.91407774 | 1*PASSED
 9282db1f430e08ac | 0100000100001100111111100000100000111000000010011101010000000011 23 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99997773...0.99997773 | 1*WEAK
 9fa56157d86be792 | 1111010010001001010000010110000010001101001000110100011000101000 24 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.85756107...0.85756107 | 1*PASSED
 6b1d5fbbb052e5c1 | 1110001100101011000010110101010000101100010101001001000000001100 25 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.89838841...0.89838841 | 1*PASSED
 f677a759a43a6f3f | 1001010000001001101101011110000010000101001010110101101010100000 26 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.28428693...0.28428693 | 1*PASSED
 bdd6985368be7406 | 0000000101110011110101010010100011000001100110001011111010000100 27 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.63344667...0.63344667 | 1*PASSED
 650c6f178f44bfa2 | 0000101010011011001100000010011110010010110010011000000110110111 28 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.94477371...0.94477371 | 1*PASSED
 a39b26313460016e | 0000110011110111010110011010100100011110100100011001001010010000 29 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.31628746...0.31628746 | 1*PASSED
 ad3a4241cd1593bb | 1111100000000011111000001101100001100001111100111000001001111001 30 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.74923515...0.74923515 | 1*PASSED
  651554044c413e5 | 0101010101111101111011010010001000110111000110000000101000101101 31 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.81388061...0.81388061 | 1*PASSED
 2c0b279f6693fd52 | 1111011000001001010101101100111110110010000010101100110000111010 32 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.17415952...0.17415952 | 1*PASSED
 75e1729da721515c | 1010011101010000101011000011111111011100111100001000010101001110 33 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.24895163...0.24895163 | 1*PASSED
 b805d627ffe28de5 | 0001101001010100010110110001110101001011011111010010110001111011 34 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.48319632...0.48319632 | 1*PASSED
 a1be722a1b3e8f2e | 0001000100101011011011010011000101111110011110001110110111110010 35 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.94716824...0.94716824 | 1*PASSED
  65e92457aa27d16 | 0000001110111111011101111101000010110000100110110101111101011001 36 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.97173194...0.97173194 | 1*PASSED
  52460d5382a4562 | 1010011101111010111011000110011100001110101111011101101001001010 37 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.87082828...0.87082828 | 1*PASSED
 1600dc09f27ef9bb | 1011110110111011101110001010110001111001100111110101001001100101 38 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99747645...0.99747645 | 1*WEAK
 1e7c697e772407e1 | 1111001001001010101111110011110111110100011011111110010001010011 39 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.90272393...0.90272393 | 1*PASSED
 703f9745856d58fe | 0101101110111010101110110011011110110100101010111101111100111000 40 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.43533221...0.43533221 | 1*PASSED
 fffdf605a79a62dc | 0111111100101100111101001111101110101001011101100111011101101010 41 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.04901825...0.04901825 | 1*PASSED
 469653cf553a0c5f | 0111111100101111101001111111101110111010111001001010111110110000 42 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.06298108...0.06298108 | 1*PASSED
 a1ef32220a19693b | 0000100011000100111101011111110110111111111111101111011011101110 43 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.51082229...0.51082229 | 1*PASSED
 ea30f8d16161667b | 1000100101111110011010011111100101111011111111101111101110110101 44 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.23229650...0.23229650 | 1*PASSED
 85a8ec572b6c2f93 | 1111111011110110110001111101110101111110110100101011111011100110 45 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.25281899...0.25281899 | 1*PASSED
 b0e90c20fa5cd025 | 0110001101001100111101111111110111101001111011111111110111011101 46 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99558624...0.99558624 | 1*WEAK
 44bd0fda4bdf58e6 | 1011111111111111111100011111010111100111100111010110011110110101 47 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.46709771...0.46709771 | 1*PASSED
 6c7b39ff382ff8e5 | 1101111110111111011110001010111101111100110110111011111111010111 48 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.96898855...0.96898855 | 1*PASSED
 fac240c0ac77ba31 | 1111100001001111111101101110111111101111101111111111101001111110 49 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.67360075...0.67360075 | 1*PASSED
  68a4b21f1832389 | 1101111111101111111111001011101001111011001110011111101111111111 50 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.18714728...0.18714728 | 1*PASSED
 be36bbbe2c9d7294 | 1110100111101111111111111101111111011111001011110110111011111110 51 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.94376167...0.94376167 | 1*PASSED
 edd06f9b89be1cad | 1111111111001110101110001111110111111111111101111110111011111110 52 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.33150313...0.33150313 | 1*PASSED
 a77de8b888b14056 | 1111111111111100011100111111011110111111111011111001110111111111 53 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.20168544...0.20168544 | 1*PASSED
 220d19e5e0ed8f35 | 1011111101011111111111110111111111111011101111111100011111110111 54 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.63968765...0.63968765 | 1*PASSED
  32c9f0caf772405 | 1111101111111011111111011111001111011111011110111111111101111111 55 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.78382681...0.78382681 | 1*PASSED
 91d82fbda783b835 | 1111111111111111101101001101101111101111111101111111111111111111 56 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.51307265...0.51307265 | 1*PASSED
 f570aadd48e8d430 | 1011110111111111111111111111111101100111111111101111111110111111 57 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99441374...0.99441374 | 1*PASSED
 45029397af143bcc | 1111111110111111111111111111111111111010111111101101111101111111 58 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.17499428...0.17499428 | 1*PASSED
 960700a95c1c6e71 | 1110111111111111111111111111111111111111111101111011111111011101 59 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 d90dc4eb2e8f8c2e | 0111111111111111111111111010111111011111111111111111111111111111 60 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75044042...0.75044042 | 1*PASSED
 4128f9987bc4ed9a | 1111111111111111111111111111111111111110111111111110111111111101 61 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 53691bbc04209d4f | 1110111111111111111111111111111111101111111111111111111111111111 62 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.04605372...0.04605372 | 1*PASSED
 2601b7fe5c5ea210 | 1111111111111111111111111111111111111111111111111111111111101111 63 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED

